Entity,Code,Day,p_avg_all_ages,143222-annotations
South Korea,KOR,2021-01-31,-3.16,
South Korea,KOR,2021-02-07,0.79,
South Korea,KOR,2021-02-14,-1.76,
South Korea,KOR,2021-02-21,3.34,
South Korea,KOR,2021-02-28,-0.13,
South Korea,KOR,2021-03-07,1.02,
South Korea,KOR,2021-03-14,4.92,
South Korea,KOR,2021-03-21,5.19,
South Korea,KOR,2021-03-28,4.47,
South Korea,KOR,2021-04-04,5.36,
South Korea,KOR,2021-04-11,3.6,
South Korea,KOR,2021-04-18,8.6,
South Korea,KOR,2021-04-25,5.05,
South Korea,KOR,2021-05-02,6.81,
South Korea,KOR,2021-05-09,6.43,
South Korea,KOR,2021-05-16,10.29,
South Korea,KOR,2021-05-23,3.1,
South Korea,KOR,2021-05-30,9.1,
South Korea,KOR,2021-06-06,5.79,
South Korea,KOR,2021-06-13,9.02,
South Korea,KOR,2021-06-20,9.34,
South Korea,KOR,2021-06-27,9.33,
South Korea,KOR,2021-07-04,10.3,
South Korea,KOR,2021-07-11,9.63,
South Korea,KOR,2021-07-18,11.31,
South Korea,KOR,2021-07-25,13.89,
South Korea,KOR,2021-08-01,12.78,
Spain,ESP,2020-01-05,-11.8,
Spain,ESP,2020-01-12,-8.75,
Spain,ESP,2020-01-19,-5.24,
Spain,ESP,2020-01-26,-1.77,
Spain,ESP,2020-02-02,-0.39,
Spain,ESP,2020-02-09,-5.84,
Spain,ESP,2020-02-16,-7.86,
Spain,ESP,2020-02-23,-10.24,
Spain,ESP,2020-03-01,-8.28,
Spain,ESP,2020-03-08,-4.05,
Spain,ESP,2020-03-15,11.27,
Spain,ESP,2020-03-22,55.65,
Spain,ESP,2020-03-29,139.37,
Spain,ESP,2020-04-05,157.85,
Spain,ESP,2020-04-12,116.53,
Spain,ESP,2020-04-19,69.94,
Spain,ESP,2020-04-26,35.81,
Spain,ESP,2020-05-03,19.67,
Spain,ESP,2020-05-10,11.75,
Spain,ESP,2020-05-17,0.02,
Spain,ESP,2020-05-24,2.67,
Spain,ESP,2020-05-31,4.64,
Spain,ESP,2020-06-07,-2.58,
Spain,ESP,2020-06-14,-5.79,
Spain,ESP,2020-06-21,-5.83,
Spain,ESP,2020-06-28,1.76,
Spain,ESP,2020-07-05,-0.21,
Spain,ESP,2020-07-12,1.85,
Spain,ESP,2020-07-19,1.2,
Spain,ESP,2020-07-26,6.11,
Spain,ESP,2020-08-02,15.19,
Spain,ESP,2020-08-09,13.32,
Spain,ESP,2020-08-16,14.55,
Spain,ESP,2020-08-23,11.77,
Spain,ESP,2020-08-30,13.69,
Spain,ESP,2020-09-06,13.26,
Spain,ESP,2020-09-13,18.36,
Spain,ESP,2020-09-20,17.14,
Spain,ESP,2020-09-27,13.28,
Spain,ESP,2020-10-04,15.17,
Spain,ESP,2020-10-11,18.81,
Spain,ESP,2020-10-18,17.99,
Spain,ESP,2020-10-25,27.92,
Spain,ESP,2020-11-01,27.14,
Spain,ESP,2020-11-08,33.69,
Spain,ESP,2020-11-15,26.69,
Spain,ESP,2020-11-22,21.68,
Spain,ESP,2020-11-29,17.1,
Spain,ESP,2020-12-06,16.37,
Spain,ESP,2020-12-13,11.78,
Spain,ESP,2020-12-20,5.81,
Spain,ESP,2020-12-27,-0.73,
Spain,ESP,2021-01-03,2.78,
Spain,ESP,2021-01-10,8.08,
Spain,ESP,2021-01-17,17.81,
Spain,ESP,2021-01-24,26.64,
Spain,ESP,2021-01-31,27.83,
Spain,ESP,2021-02-07,18.38,
Spain,ESP,2021-02-14,9.13,
Spain,ESP,2021-02-21,1.6,
Spain,ESP,2021-02-28,-1.4,
Spain,ESP,2021-03-07,-4.71,
Spain,ESP,2021-03-14,-3.75,
Spain,ESP,2021-03-21,-2.71,
Spain,ESP,2021-03-28,2.04,
Spain,ESP,2021-04-04,1.35,
Spain,ESP,2021-04-11,2.29,
Spain,ESP,2021-04-18,2.05,
Spain,ESP,2021-04-25,6.06,
Spain,ESP,2021-05-02,4.73,
Spain,ESP,2021-05-09,10.07,
Spain,ESP,2021-05-16,4.44,
Spain,ESP,2021-05-23,2.55,
Spain,ESP,2021-05-30,1.54,
Spain,ESP,2021-06-06,3.82,
Spain,ESP,2021-06-13,7.29,
Spain,ESP,2021-06-20,9.91,
Spain,ESP,2021-06-27,-0.01,
Spain,ESP,2021-07-04,4.28,
Spain,ESP,2021-07-11,0.96,
Spain,ESP,2021-07-18,2.11,
Spain,ESP,2021-07-25,15.28,
Spain,ESP,2021-08-01,16.23,
Spain,ESP,2021-08-08,18.9,
Spain,ESP,2021-08-15,21.76,
Spain,ESP,2021-08-22,25.36,
Spain,ESP,2021-08-29,18.9,
Spain,ESP,2021-09-05,14.54,
Spain,ESP,2021-09-12,16.6,
Spain,ESP,2021-09-19,10.76,
Spain,ESP,2021-09-26,0.82,
Sweden,SWE,2020-01-05,-6.9,Updated series includes deaths with unknown date
Sweden,SWE,2020-01-12,-2.31,Updated series includes deaths with unknown date
Sweden,SWE,2020-01-19,-5.08,Updated series includes deaths with unknown date
Sweden,SWE,2020-01-26,-9.07,Updated series includes deaths with unknown date
Sweden,SWE,2020-02-02,-1.29,Updated series includes deaths with unknown date
Sweden,SWE,2020-02-09,-7.94,Updated series includes deaths with unknown date
Sweden,SWE,2020-02-16,-4.8,Updated series includes deaths with unknown date
Sweden,SWE,2020-02-23,-10.11,Updated series includes deaths with unknown date
Sweden,SWE,2020-03-01,-9.47,Updated series includes deaths with unknown date
Sweden,SWE,2020-03-08,-4.24,Updated series includes deaths with unknown date
Sweden,SWE,2020-03-15,-8.44,Updated series includes deaths with unknown date
Sweden,SWE,2020-03-22,3.97,Updated series includes deaths with unknown date
Sweden,SWE,2020-03-29,12.14,Updated series includes deaths with unknown date
Sweden,SWE,2020-04-05,31.99,Updated series includes deaths with unknown date
Sweden,SWE,2020-04-12,46.62,Updated series includes deaths with unknown date
Sweden,SWE,2020-04-19,43.02,Updated series includes deaths with unknown date
Sweden,SWE,2020-04-26,33.67,Updated series includes deaths with unknown date
Sweden,SWE,2020-05-03,35.88,Updated series includes deaths with unknown date
Sweden,SWE,2020-05-10,33.68,Updated series includes deaths with unknown date
Sweden,SWE,2020-05-17,27.09,Updated series includes deaths with unknown date
Sweden,SWE,2020-05-24,23.41,Updated series includes deaths with unknown date
Sweden,SWE,2020-05-31,6.92,Updated series includes deaths with unknown date
Sweden,SWE,2020-06-07,14.3,Updated series includes deaths with unknown date
Sweden,SWE,2020-06-14,13.26,Updated series includes deaths with unknown date
Sweden,SWE,2020-06-21,9.2,Updated series includes deaths with unknown date
Sweden,SWE,2020-06-28,7.91,Updated series includes deaths with unknown date
Sweden,SWE,2020-07-05,0.01,Updated series includes deaths with unknown date
Sweden,SWE,2020-07-12,1.27,Updated series includes deaths with unknown date
Sweden,SWE,2020-07-19,-2.7,Updated series includes deaths with unknown date
Sweden,SWE,2020-07-26,-0.35,Updated series includes deaths with unknown date
Sweden,SWE,2020-08-02,-1.39,Updated series includes deaths with unknown date
Sweden,SWE,2020-08-09,2.96,Updated series includes deaths with unknown date
Sweden,SWE,2020-08-16,-0.35,Updated series includes deaths with unknown date
Sweden,SWE,2020-08-23,2.8,Updated series includes deaths with unknown date
Sweden,SWE,2020-08-30,-5.89,Updated series includes deaths with unknown date
Sweden,SWE,2020-09-06,-2.78,Updated series includes deaths with unknown date
Sweden,SWE,2020-09-13,-0.84,Updated series includes deaths with unknown date
Sweden,SWE,2020-09-20,-2.84,Updated series includes deaths with unknown date
Sweden,SWE,2020-09-27,-1.23,Updated series includes deaths with unknown date
Sweden,SWE,2020-10-04,-4.72,Updated series includes deaths with unknown date
Sweden,SWE,2020-10-11,-5.38,Updated series includes deaths with unknown date
Sweden,SWE,2020-10-18,0.11,Updated series includes deaths with unknown date
Sweden,SWE,2020-10-25,-4.88,Updated series includes deaths with unknown date
Sweden,SWE,2020-11-01,0.49,Updated series includes deaths with unknown date
Sweden,SWE,2020-11-08,0.97,Updated series includes deaths with unknown date
Sweden,SWE,2020-11-15,10.65,Updated series includes deaths with unknown date
Sweden,SWE,2020-11-22,19.32,Updated series includes deaths with unknown date
Sweden,SWE,2020-11-29,12.76,Updated series includes deaths with unknown date
Sweden,SWE,2020-12-06,20.43,Updated series includes deaths with unknown date
Sweden,SWE,2020-12-13,20.99,Updated series includes deaths with unknown date
Sweden,SWE,2020-12-20,27.71,Updated series includes deaths with unknown date
Sweden,SWE,2020-12-27,26.56,Updated series includes deaths with unknown date
Sweden,SWE,2021-01-03,29.8,Updated series includes deaths with unknown date
Sweden,SWE,2021-01-10,17.59,Updated series includes deaths with unknown date
Sweden,SWE,2021-01-17,17.9,Updated series includes deaths with unknown date
Sweden,SWE,2021-01-24,16.1,Updated series includes deaths with unknown date
Sweden,SWE,2021-01-31,8.43,Updated series includes deaths with unknown date
Sweden,SWE,2021-02-07,-0.96,Updated series includes deaths with unknown date
Sweden,SWE,2021-02-14,-0.62,Updated series includes deaths with unknown date
Sweden,SWE,2021-02-21,-3.77,Updated series includes deaths with unknown date
Sweden,SWE,2021-02-28,-8.43,Updated series includes deaths with unknown date
Sweden,SWE,2021-03-07,-15.16,Updated series includes deaths with unknown date
Sweden,SWE,2021-03-14,-5.07,Updated series includes deaths with unknown date
Sweden,SWE,2021-03-21,-10.56,Updated series includes deaths with unknown date
Sweden,SWE,2021-03-28,-3.81,Updated series includes deaths with unknown date
Sweden,SWE,2021-04-04,-7.64,Updated series includes deaths with unknown date
Sweden,SWE,2021-04-11,-4.93,Updated series includes deaths with unknown date
Sweden,SWE,2021-04-18,-4.48,Updated series includes deaths with unknown date
Sweden,SWE,2021-04-25,-3.62,Updated series includes deaths with unknown date
Sweden,SWE,2021-05-02,-4,Updated series includes deaths with unknown date
Sweden,SWE,2021-05-09,2.39,Updated series includes deaths with unknown date
Sweden,SWE,2021-05-16,1.99,Updated series includes deaths with unknown date
Sweden,SWE,2021-05-23,-0.84,Updated series includes deaths with unknown date
Sweden,SWE,2021-05-30,-2.31,Updated series includes deaths with unknown date
Sweden,SWE,2021-06-06,-2.55,Updated series includes deaths with unknown date
Sweden,SWE,2021-06-13,-1.26,Updated series includes deaths with unknown date
Sweden,SWE,2021-06-20,-3.06,Updated series includes deaths with unknown date
Sweden,SWE,2021-06-27,-2.3,Updated series includes deaths with unknown date
Sweden,SWE,2021-07-04,-4.11,Updated series includes deaths with unknown date
Sweden,SWE,2021-07-11,-2.33,Updated series includes deaths with unknown date
Sweden,SWE,2021-07-18,-0.3,Updated series includes deaths with unknown date
Sweden,SWE,2021-07-25,-3.09,Updated series includes deaths with unknown date
Sweden,SWE,2021-08-01,1.97,Updated series includes deaths with unknown date
Sweden,SWE,2021-08-08,-6.22,Updated series includes deaths with unknown date
Sweden,SWE,2021-08-15,3.49,Updated series includes deaths with unknown date
Sweden,SWE,2021-08-22,1.07,Updated series includes deaths with unknown date
Sweden,SWE,2021-08-29,1.43,Updated series includes deaths with unknown date
Sweden,SWE,2021-09-05,-0.91,Updated series includes deaths with unknown date
Sweden,SWE,2021-09-12,2.42,Updated series includes deaths with unknown date
Sweden,SWE,2021-09-19,6.36,Updated series includes deaths with unknown date
Sweden,SWE,2021-09-26,2.54,Updated series includes deaths with unknown date
Switzerland,CHE,2020-01-05,-10.53,
Switzerland,CHE,2020-01-12,-7.68,
Switzerland,CHE,2020-01-19,-4.77,
Switzerland,CHE,2020-01-26,-2.85,
Switzerland,CHE,2020-02-02,-2.79,
Switzerland,CHE,2020-02-09,-7.06,
Switzerland,CHE,2020-02-16,-8.2,
Switzerland,CHE,2020-02-23,-9.22,
Switzerland,CHE,2020-03-01,-11.33,
Switzerland,CHE,2020-03-08,-6.23,
Switzerland,CHE,2020-03-15,0.55,
Switzerland,CHE,2020-03-22,14.2,
Switzerland,CHE,2020-03-29,27.05,
Switzerland,CHE,2020-04-05,44.56,
Switzerland,CHE,2020-04-12,33.34,
Switzerland,CHE,2020-04-19,28.32,
Switzerland,CHE,2020-04-26,14.88,
Switzerland,CHE,2020-05-03,1.81,
Switzerland,CHE,2020-05-10,-1,
Switzerland,CHE,2020-05-17,-1.79,
Switzerland,CHE,2020-05-24,-1.42,
Switzerland,CHE,2020-05-31,-4.65,
Switzerland,CHE,2020-06-07,0.74,
Switzerland,CHE,2020-06-14,1.19,
Switzerland,CHE,2020-06-21,-2.13,
Switzerland,CHE,2020-06-28,-0.99,
Switzerland,CHE,2020-07-05,-0.92,
Switzerland,CHE,2020-07-12,-0.71,
Switzerland,CHE,2020-07-19,-8.84,
Switzerland,CHE,2020-07-26,-2.99,
Switzerland,CHE,2020-08-02,9.29,
Switzerland,CHE,2020-08-09,0.62,
Switzerland,CHE,2020-08-16,5.71,
Switzerland,CHE,2020-08-23,3.53,
Switzerland,CHE,2020-08-30,0.67,
Switzerland,CHE,2020-09-06,-0.05,
Switzerland,CHE,2020-09-13,5.59,
Switzerland,CHE,2020-09-20,2.76,
Switzerland,CHE,2020-09-27,2.94,
Switzerland,CHE,2020-10-04,-0.96,
Switzerland,CHE,2020-10-11,7.27,
Switzerland,CHE,2020-10-18,3.68,
Switzerland,CHE,2020-10-25,20.58,
Switzerland,CHE,2020-11-01,35.61,
Switzerland,CHE,2020-11-08,64.28,
Switzerland,CHE,2020-11-15,67.34,
Switzerland,CHE,2020-11-22,68.91,
Switzerland,CHE,2020-11-29,58.81,
Switzerland,CHE,2020-12-06,64.82,
Switzerland,CHE,2020-12-13,67.12,
Switzerland,CHE,2020-12-20,59.93,
Switzerland,CHE,2020-12-27,52.61,
Switzerland,CHE,2021-01-03,42.88,
Switzerland,CHE,2021-01-10,28.9,
Switzerland,CHE,2021-01-17,20.44,
Switzerland,CHE,2021-01-24,17.93,
Switzerland,CHE,2021-01-31,10.04,
Switzerland,CHE,2021-02-07,-2.45,
Switzerland,CHE,2021-02-14,-6.52,
Switzerland,CHE,2021-02-21,-14.18,
Switzerland,CHE,2021-02-28,-13.46,
Switzerland,CHE,2021-03-07,-16.2,
Switzerland,CHE,2021-03-14,-11.55,
Switzerland,CHE,2021-03-21,-12.13,
Switzerland,CHE,2021-03-28,-5.66,
Switzerland,CHE,2021-04-04,-3.66,
Switzerland,CHE,2021-04-11,-3.75,
Switzerland,CHE,2021-04-18,0.63,
Switzerland,CHE,2021-04-25,0.88,
Switzerland,CHE,2021-05-02,5.62,
Switzerland,CHE,2021-05-09,-1.45,
Switzerland,CHE,2021-05-16,4.6,
Switzerland,CHE,2021-05-23,0.85,
Switzerland,CHE,2021-05-30,-0.76,
Switzerland,CHE,2021-06-06,4.34,
Switzerland,CHE,2021-06-13,-5.28,
Switzerland,CHE,2021-06-20,4.53,
Switzerland,CHE,2021-06-27,0,
Switzerland,CHE,2021-07-04,-2.16,
Switzerland,CHE,2021-07-11,-3.19,
Switzerland,CHE,2021-07-18,-2.15,
Switzerland,CHE,2021-07-25,-1.64,
Switzerland,CHE,2021-08-01,-4.5,
Switzerland,CHE,2021-08-08,-2.66,
Switzerland,CHE,2021-08-15,10.32,
Switzerland,CHE,2021-08-22,3.13,
Switzerland,CHE,2021-08-29,2.09,
Switzerland,CHE,2021-09-05,8.82,
Switzerland,CHE,2021-09-12,9.88,
Switzerland,CHE,2021-09-19,6.26,
Switzerland,CHE,2021-09-26,1.03,
Switzerland,CHE,2021-10-03,-3.79,
Taiwan,TWN,2020-01-31,-1.94,
Taiwan,TWN,2020-02-29,15.34,
Taiwan,TWN,2020-03-31,-5.14,
Taiwan,TWN,2020-04-30,2.12,
Taiwan,TWN,2020-05-31,-5.11,
Taiwan,TWN,2020-06-30,2.22,
Taiwan,TWN,2020-07-31,0.64,
Taiwan,TWN,2020-08-31,-5.67,
Taiwan,TWN,2020-09-30,5.85,
Taiwan,TWN,2020-10-31,-5.24,
Taiwan,TWN,2020-11-30,4.4,
Taiwan,TWN,2020-12-31,7.42,
Taiwan,TWN,2021-01-31,9.14,
Taiwan,TWN,2021-02-28,5.7,
Taiwan,TWN,2021-03-31,-3.05,
Taiwan,TWN,2021-04-30,1.08,
Taiwan,TWN,2021-05-31,8.01,
Taiwan,TWN,2021-06-30,22.43,
Taiwan,TWN,2021-07-31,7.5,
Taiwan,TWN,2021-08-31,6.03,
Taiwan,TWN,2021-09-30,5.99,
Thailand,THA,2020-01-31,9,
Thailand,THA,2020-02-29,3.94,
Thailand,THA,2020-03-31,10.65,
Thailand,THA,2020-04-30,-4.11,
Thailand,THA,2020-05-31,-1.93,
Thailand,THA,2020-06-30,6.65,
Thailand,THA,2020-07-31,1.4,
Thailand,THA,2020-08-31,2.08,
Thailand,THA,2020-09-30,2.1,
Thailand,THA,2020-10-31,-0.5,
Thailand,THA,2020-11-30,10.17,
Thailand,THA,2020-12-31,13.06,
Thailand,THA,2021-01-31,7.98,
Thailand,THA,2021-02-28,-0.06,
Thailand,THA,2021-03-31,16.76,
Thailand,THA,2021-04-30,1.58,
Thailand,THA,2021-05-31,12.19,
Thailand,THA,2021-06-30,17.57,
Thailand,THA,2021-07-31,24.64,
Thailand,THA,2021-08-31,42.24,
Thailand,THA,2021-09-30,24.84,
Transnistria,OWID_TRS,2020-01-31,-12.7,
Transnistria,OWID_TRS,2020-02-29,-10.17,
Transnistria,OWID_TRS,2020-03-31,0.59,
Transnistria,OWID_TRS,2020-04-30,-12.96,
Transnistria,OWID_TRS,2020-05-31,-1.6,
Transnistria,OWID_TRS,2020-06-30,8.53,
Transnistria,OWID_TRS,2020-07-31,12.42,
Transnistria,OWID_TRS,2020-08-31,-4.92,
Transnistria,OWID_TRS,2020-09-30,20.33,
Transnistria,OWID_TRS,2020-10-31,6.41,
Transnistria,OWID_TRS,2020-11-30,15.27,
Transnistria,OWID_TRS,2020-12-31,75.32,
Transnistria,OWID_TRS,2021-01-31,30.16,
Transnistria,OWID_TRS,2021-02-28,13.41,
Transnistria,OWID_TRS,2021-03-31,43.92,
Transnistria,OWID_TRS,2021-04-30,45.75,
Transnistria,OWID_TRS,2021-05-31,27.46,
Transnistria,OWID_TRS,2021-06-30,23.73,
Transnistria,OWID_TRS,2021-07-31,14.26,
Transnistria,OWID_TRS,2021-08-31,-4.55,
Tunisia,TUN,2020-01-05,3.21,
Tunisia,TUN,2020-01-12,-2.28,
Tunisia,TUN,2020-01-19,5.49,
Tunisia,TUN,2020-01-26,4.35,
Tunisia,TUN,2020-02-02,6.08,
Tunisia,TUN,2020-02-09,6.74,
Tunisia,TUN,2020-02-16,4.82,
Tunisia,TUN,2020-02-23,0.05,
Tunisia,TUN,2020-03-01,-5.64,
Tunisia,TUN,2020-03-08,-2.82,
Tunisia,TUN,2020-03-15,-2.14,
Tunisia,TUN,2020-03-22,-0.49,
Tunisia,TUN,2020-03-29,1,
Tunisia,TUN,2020-04-05,2.81,
Tunisia,TUN,2020-04-12,0.59,
Tunisia,TUN,2020-04-19,-4.77,
Tunisia,TUN,2020-04-26,-7.16,
Tunisia,TUN,2020-05-03,-3.51,
Tunisia,TUN,2020-05-10,-4.24,
Tunisia,TUN,2020-05-17,-0.9,
Tunisia,TUN,2020-05-24,-1.15,
Tunisia,TUN,2020-05-31,-6.69,
Tunisia,TUN,2020-06-07,-1.15,
Tunisia,TUN,2020-06-14,0.74,
Tunisia,TUN,2020-06-21,1.19,
Tunisia,TUN,2020-06-28,11.47,
Tunisia,TUN,2020-07-05,-0.67,
Tunisia,TUN,2020-07-12,-3.58,
Tunisia,TUN,2020-07-19,-5.83,
Tunisia,TUN,2020-07-26,-1.77,
Tunisia,TUN,2020-08-02,14.59,
Tunisia,TUN,2020-08-09,-7.84,
Tunisia,TUN,2020-08-16,12.71,
Tunisia,TUN,2020-08-23,18.36,
Tunisia,TUN,2020-08-30,4.65,
Tunisia,TUN,2020-09-06,5,
Tunisia,TUN,2020-09-13,0.83,
Tunisia,TUN,2020-09-20,21.04,
Tunisia,TUN,2020-09-27,23.99,
Tunisia,TUN,2020-10-04,34.14,
Tunisia,TUN,2020-10-11,38.14,
Tunisia,TUN,2020-10-18,56.91,
Tunisia,TUN,2020-10-25,57.3,
Tunisia,TUN,2020-11-01,54.73,
Tunisia,TUN,2020-11-08,41.72,
Tunisia,TUN,2020-11-15,31.99,
Tunisia,TUN,2020-11-22,36.98,
Tunisia,TUN,2020-11-29,30.69,
Tunisia,TUN,2020-12-06,36.22,
Tunisia,TUN,2020-12-13,30.5,
Tunisia,TUN,2020-12-20,25.86,
Tunisia,TUN,2020-12-27,29.07,
Tunisia,TUN,2021-01-10,35.95,
Tunisia,TUN,2021-01-17,34.68,
Tunisia,TUN,2021-01-24,30.79,
Tunisia,TUN,2021-01-31,28.41,
Tunisia,TUN,2021-02-07,21.53,
Tunisia,TUN,2021-02-14,4.74,
Ukraine,UKR,2020-01-31,-6.18,
Ukraine,UKR,2020-02-29,-2.45,
Ukraine,UKR,2020-03-31,-7.22,
Ukraine,UKR,2020-04-30,-5.87,
Ukraine,UKR,2020-05-31,-12.56,
Ukraine,UKR,2020-06-30,4.64,
Ukraine,UKR,2020-07-31,2.99,
Ukraine,UKR,2020-08-31,-0.5,
Ukraine,UKR,2020-09-30,14,
Ukraine,UKR,2020-10-31,18.47,
Ukraine,UKR,2020-11-30,30.6,
Ukraine,UKR,2020-12-31,33.82,
Ukraine,UKR,2021-01-31,1.01,
Ukraine,UKR,2021-02-28,6.37,
Ukraine,UKR,2021-03-31,24.68,
Ukraine,UKR,2021-04-30,39.75,
Ukraine,UKR,2021-05-31,12.13,
Ukraine,UKR,2021-06-30,9.16,
Ukraine,UKR,2021-07-31,2.02,
Ukraine,UKR,2021-08-31,-1.56,
United Kingdom,GBR,2020-01-05,-0.27,
United Kingdom,GBR,2020-01-12,1.5,
United Kingdom,GBR,2020-01-19,-1.74,
United Kingdom,GBR,2020-01-26,-7.12,
United Kingdom,GBR,2020-02-02,-5.15,
United Kingdom,GBR,2020-02-09,-7.21,
United Kingdom,GBR,2020-02-16,-5.95,
United Kingdom,GBR,2020-02-23,-6.46,
United Kingdom,GBR,2020-03-01,-2.72,
United Kingdom,GBR,2020-03-08,-4.99,
United Kingdom,GBR,2020-03-15,-1.15,
United Kingdom,GBR,2020-03-22,0.91,
United Kingdom,GBR,2020-03-29,8.32,
United Kingdom,GBR,2020-04-05,58.96,
United Kingdom,GBR,2020-04-12,75.63,
United Kingdom,GBR,2020-04-19,108.4,
United Kingdom,GBR,2020-04-26,105.22,
United Kingdom,GBR,2020-05-03,77.33,
United Kingdom,GBR,2020-05-10,32.55,
United Kingdom,GBR,2020-05-17,41.95,
United Kingdom,GBR,2020-05-24,22.73,
United Kingdom,GBR,2020-05-31,19.29,
United Kingdom,GBR,2020-06-07,6.93,
United Kingdom,GBR,2020-06-14,5.62,
United Kingdom,GBR,2020-06-21,-0.02,
United Kingdom,GBR,2020-06-28,-3.01,
United Kingdom,GBR,2020-07-05,-0.65,
United Kingdom,GBR,2020-07-12,-5.39,
United Kingdom,GBR,2020-07-19,-2.51,
United Kingdom,GBR,2020-07-26,-1.45,
United Kingdom,GBR,2020-08-02,-0.42,
United Kingdom,GBR,2020-08-09,-1.2,
United Kingdom,GBR,2020-08-16,2.46,
United Kingdom,GBR,2020-08-23,5.36,
United Kingdom,GBR,2020-08-30,9.45,
United Kingdom,GBR,2020-09-06,-13.48,
United Kingdom,GBR,2020-09-13,5.35,
United Kingdom,GBR,2020-09-20,2.38,
United Kingdom,GBR,2020-09-27,1.71,
United Kingdom,GBR,2020-10-04,5.34,
United Kingdom,GBR,2020-10-11,1.7,
United Kingdom,GBR,2020-10-18,6.46,
United Kingdom,GBR,2020-10-25,11.04,
United Kingdom,GBR,2020-11-01,11.26,
United Kingdom,GBR,2020-11-08,14.69,
United Kingdom,GBR,2020-11-15,18.62,
United Kingdom,GBR,2020-11-22,20.94,
United Kingdom,GBR,2020-11-29,19.79,
United Kingdom,GBR,2020-12-06,15.07,
United Kingdom,GBR,2020-12-13,13.13,
United Kingdom,GBR,2020-12-20,11.42,
United Kingdom,GBR,2020-12-27,41.23,
United Kingdom,GBR,2021-01-03,25.47,
United Kingdom,GBR,2021-01-10,45.17,
United Kingdom,GBR,2021-01-17,26.96,
United Kingdom,GBR,2021-01-24,38.22,
United Kingdom,GBR,2021-01-31,41.74,
United Kingdom,GBR,2021-02-07,38.48,
United Kingdom,GBR,2021-02-14,26.97,
United Kingdom,GBR,2021-02-21,18.05,
United Kingdom,GBR,2021-02-28,8.68,
United Kingdom,GBR,2021-03-07,3.45,
United Kingdom,GBR,2021-03-14,-4.54,
United Kingdom,GBR,2021-03-21,-7.94,
United Kingdom,GBR,2021-03-28,-4.62,
United Kingdom,GBR,2021-04-04,-18.07,
United Kingdom,GBR,2021-04-11,-10.94,
United Kingdom,GBR,2021-04-18,-12.11,
United Kingdom,GBR,2021-04-25,-4.14,
United Kingdom,GBR,2021-05-02,-6.92,
United Kingdom,GBR,2021-05-09,-18.57,
United Kingdom,GBR,2021-05-16,6.26,
United Kingdom,GBR,2021-05-23,-2.82,
United Kingdom,GBR,2021-05-30,-2.53,
United Kingdom,GBR,2021-06-06,-3.5,
United Kingdom,GBR,2021-06-13,2.63,
United Kingdom,GBR,2021-06-20,1.18,
United Kingdom,GBR,2021-06-27,-5.91,
United Kingdom,GBR,2021-07-04,-4.02,
United Kingdom,GBR,2021-07-11,6.27,
United Kingdom,GBR,2021-07-18,5.2,
United Kingdom,GBR,2021-07-25,7.91,
United Kingdom,GBR,2021-08-01,12.35,
United Kingdom,GBR,2021-08-08,12.59,
United Kingdom,GBR,2021-08-15,13.92,
United Kingdom,GBR,2021-08-22,11.45,
United Kingdom,GBR,2021-08-29,12.01,
United Kingdom,GBR,2021-09-05,8.95,
United Kingdom,GBR,2021-09-12,20.12,
United Kingdom,GBR,2021-09-19,19.17,
United Kingdom,GBR,2021-09-26,16.26,
United Kingdom,GBR,2021-10-03,13.44,
United States,USA,2020-01-05,0.02,
United States,USA,2020-01-12,-0.38,
United States,USA,2020-01-19,-0.79,
United States,USA,2020-01-26,0.75,
United States,USA,2020-02-02,1.32,
United States,USA,2020-02-09,1.96,
United States,USA,2020-02-16,1.71,
United States,USA,2020-02-23,3.02,
United States,USA,2020-03-01,4.36,
United States,USA,2020-03-08,4.38,
United States,USA,2020-03-15,4.32,
United States,USA,2020-03-22,5.95,
United States,USA,2020-03-29,14.59,
United States,USA,2020-04-05,31.59,
United States,USA,2020-04-12,45.21,
United States,USA,2020-04-19,43.21,
United States,USA,2020-04-26,40.06,
United States,USA,2020-05-03,31.38,
United States,USA,2020-05-10,28.11,
United States,USA,2020-05-17,24.8,
United States,USA,2020-05-24,20.37,
United States,USA,2020-05-31,17.01,
United States,USA,2020-06-07,15.01,
United States,USA,2020-06-14,13.75,
United States,USA,2020-06-21,14.21,
United States,USA,2020-06-28,15.59,
United States,USA,2020-07-05,17.51,
United States,USA,2020-07-12,22.76,
United States,USA,2020-07-19,25.61,
United States,USA,2020-07-26,28.4,
United States,USA,2020-08-02,28.02,
United States,USA,2020-08-09,26.7,
United States,USA,2020-08-16,27.36,
United States,USA,2020-08-23,25.35,
United States,USA,2020-08-30,21.58,
United States,USA,2020-09-06,19.3,
United States,USA,2020-09-13,17.58,
United States,USA,2020-09-20,17.64,
United States,USA,2020-09-27,18.79,
United States,USA,2020-10-04,15.98,
United States,USA,2020-10-11,18.72,
United States,USA,2020-10-18,15.98,
United States,USA,2020-10-25,18.02,
United States,USA,2020-11-01,20.07,
United States,USA,2020-11-08,26.65,
United States,USA,2020-11-15,27.9,
United States,USA,2020-11-22,32.61,
United States,USA,2020-11-29,34.94,
United States,USA,2020-12-06,39.95,
United States,USA,2020-12-13,45.59,
United States,USA,2020-12-20,46.67,
United States,USA,2020-12-27,47.14,
United States,USA,2021-01-03,51.65,
